source,target,weight
Aidan Lynch,Ludovic Bagman,3
Helga Hufflepuff,Viktor Krum,3
Bertie Higgs,Cormac McLaggen,2
Mulciber (Marauder-era),Travers,2
Albus Potter,Godric Gryffindor,2
Bertie Higgs,Prime Minister,2
Bertie Higgs,Tiberius Ogden,2
Gilderoy Lockhart,Merlin,2
Millicent Bulstrode,Vincent Crabbe,2
Albus Dumbledore,Willy Widdershins,2
Molly Weasley,Vincent Crabbe,2
Albus Dumbledore,Zacharias Smith,2
Bertie Higgs,Rufus Scrimgeour,2
Ginevra Weasley,Rodolphus Lestrange,2
Alexei Levski,Mullet,2
Bellatrix Lestrange,Travers,2
Godric Gryffindor,Poppy Pomfrey,2
Bellatrix Lestrange,Horace Slughorn,2
Godric Gryffindor,Hedwig,2
Beedle the Bard,Rufus Scrimgeour,2
Godric Gryffindor,Hugo Granger-Weasley,2
Alexei Levski,Clara Ivanova,2
Beedle the Bard,Godric Gryffindor,2
Gilderoy Lockhart,Vincent Crabbe,2
Mosag,Rubeus Hagrid,2
Godric Gryffindor,Justin Finch-Fletchley,2
Godric Gryffindor,Kingsley Shacklebolt,2
Godric Gryffindor,Lavender Brown,2
Bathilda Bagshot,James Potter I,2
Albus Dumbledore,Ted,2
Godric Gryffindor,Muriel,2
Alecto Carrow,Mark Evans,2
Bellatrix Lestrange,Regulus Black,2
Ginevra Weasley,Jack Sloper,2
Molly Weasley,Sybill Trelawney,2
Bellatrix Lestrange,Mark Evans,2
Bathilda Bagshot,Lily J. Potter,2
Albus Potter,Draco Malfoy,2
Ginevra Weasley,Hedwig,2
Godric Gryffindor,Michael Corner,2
Alecto Carrow,Ronald Weasley,2
Minerva McGonagall,Rufus Scrimgeour,2
Godric Gryffindor,Helena Ravenclaw,2
Ginevra Weasley,Phineas Nigellus Black,2
Bernie,Ronald Weasley,2
Bertha Jorkins,Severus Snape,2
Bartemius Crouch Senior,Travers,2
Bartemius Crouch Senior,Vernon Dursley,2
Ginevra Weasley,Sybill Trelawney,2
Godric Gryffindor,Silvanus Kettleburn,2
Baruffio,Eddie Carmichael,2
Bertie Bott,Ronald Weasley,2
Baruffio,Harry Potter,2
Baruffio,Rowena Ravenclaw,2
Ginevra Weasley,Kendra Dumbledore,2
Godric Gryffindor,Rose Granger-Weasley,2
Albus Potter,Father Christmas,2
Gilderoy Lockhart,Ogden,2
Bellatrix Lestrange,Rabastan Lestrange,2
Godelot,Hereward,2
Albus Dumbledore,Stanley Shunpike,2
Gilderoy Lockhart,Poppy Pomfrey,2
Ginevra Weasley,Katie Bell,2
Albus Dumbledore,Vincent Crabbe,2
Gilderoy Lockhart,Salazar Slytherin,2
Bellatrix Lestrange,Cornelius Fudge,2
Godric Gryffindor,Hannah Abbott,2
Beedle the Bard,Viktor Krum,2
Bathilda Bagshot,Gellert Grindelwald,2
Ginevra Weasley,Rose Granger-Weasley,2
Ludovic Bagman,Rosmerta,2
Gornuk,Harry Potter,2
Amelia Bones,Molly Weasley,2
Lee Jordan,Prime Minister,2
Lee Jordan,Peregrine Derrick,2
Amelia Bones,Nymphadora Tonks,2
Argus Filch,Gilderoy Lockhart,2
Hermione Granger,Mark Evans,2
Lee Jordan,Oliver Wood,2
Amelia Bones,Prime Minister,2
Amelia Bones,Sirius Black,2
Leanne,Rubeus Hagrid,2
Hermione Granger,Narcissa Malfoy,2
Lavender Brown,Tom Riddle,2
Amos Diggory,Arthur Weasley,2
Lavender Brown,Remus Lupin,2
Amos Diggory,Ludovic Bagman,2
Arabella Figg,Remus Lupin,2
Antonin Dolohov,Walden Macnair,2
Hermione Granger,Roberts,2
Hermione Granger,Rolanda Hooch,2
Hermione Granger,Romilda Vane,2
Lancelot (Healer),Muriel,2
Hermione Granger,Rosalind Bungs,2
Hermione Granger,Rosmerta,2
Lancelot (Healer),Mungo Bonham,2
Lee Jordan,Roger Davies,2
Argus Filch,Pomona Sprout,2
Hedwig,Minerva McGonagall,2
Argus Filch,Poppy Pomfrey,2
Hedwig,Neville Longbottom,2
Ariana Dumbledore,Mungo Bonham,2
Lucian Bole,Salazar Slytherin,2
Lucian Bole,Rolanda Hooch,2
Ariana Dumbledore,Lancelot (Healer),2
Alicia Spinnet,Rolanda Hooch,2
Lucian Bole,Oliver Wood,2
Lisa Turpin,Ronald Weasley,2
Helga Hufflepuff,Hepzibah Smith,2
Alicia Spinnet,Severus Snape,2
Helga Hufflepuff,Marcus Flint,2
Ambrosius Flume,Ciceron Harkiss,2
Ariana Dumbledore,Bathilda Bagshot,2
Helga Hufflepuff,Rubeus Hagrid,2
Amelia Bones,Emmeline Vance,2
Lily J. Potter,Lucius Malfoy,2
Helga Hufflepuff,Susan Bones,2
Argus Filch,Salazar Slytherin,2
Hepzibah Smith,Morfin Gaunt,2
Herbert Chorley,Mungo Bonham,2
Argus Filch,Remus Lupin,2
Lev Zograf,Mullet,2
Hermes,Ronald Weasley,2
Lachlan the Lanky,Ronald Weasley,2
Hermione Granger,Scabior,2
Antonin Dolohov,Nymphadora Tonks,2
Antonin Dolohov,Neville Longbottom,2
Keeper of the reptile house,Minerva McGonagall,2
Angelina Johnson,Luna Lovegood,2
Andromeda Tonks,Bellatrix Lestrange,2
Angelina Johnson,Lee Jordan,2
Igor Karkaroff,Travers,2
Irma Pince,Nicolas Flamel,2
Angelina Johnson,Jack Sloper,2
Katie Bell,Rolanda Hooch,2
Ivan Volkov,Moran,2
Katie Bell,Peeves,2
James Potter I,Rubeus Hagrid,2
Katie Bell,Marcus Flint,2
Andromeda Tonks,Narcissa Malfoy,2
James Potter II,Ronald Weasley,2
Angelina Johnson,Cho Chang,2
Jim McGuffin,Ted,2
Angelina Johnson,Cedric Diggory,2
Jimmy Peakes,Ronald Weasley,2
Justin Finch-Fletchley,Vincent Crabbe,2
Justin Finch-Fletchley,Severus Snape,2
Justin Finch-Fletchley,Ronald Weasley,2
John Dawlish,William Weasley,2
Justin Finch-Fletchley,Neville Longbottom,2
Angelina Johnson,Pansy Parkinson,2
Igor Karkaroff,Mulciber (Marauder-era),2
Angelina Johnson,Peregrine Derrick,2
Kingsley Shacklebolt,Severus Snape,2
Kreacher,Severus Snape,2
Kreacher,Phineas Nigellus Black,2
Hermione Granger,Vernon Dursley,2
Kreacher,Petunia Dursley,2
Amycus Carrow,Filius Flitwick,2
Hermione Granger,Violet,2
Hokey,Morfin Gaunt,2
Anthony Goldstein,Rowena Ravenclaw,2
Anthony Goldstein,Neville Longbottom,2
Horace Slughorn,Libatius Borage,2
Kingsley Shacklebolt,Rufus Scrimgeour,2
Ignotus Peverell,Marvolo Gaunt,2
Amycus Carrow,Ronald Weasley,2
Horace Slughorn,Melinda Bobbin,2
Horace Slughorn,Michael Corner,2
Anthony Goldstein,Gregory Goyle,2
Horace Slughorn,Poppy Pomfrey,2
Horace Slughorn,Regulus Black,2
Kingsley Shacklebolt,Kreacher,2
Horace Slughorn,Tobias Snape,2
Angelina Johnson,Rubeus Hagrid,2
Horace Slughorn,Vincent Crabbe,2
Ariana Dumbledore,Prime Minister,2
Lucius Malfoy,Mark Evans,2
Gornuk,Nymphadora Tonks,2
Griphook,Travers,2
Mark Evans,Rosmerta,2
Mark Evans,Remus Lupin,2
Griselda Marchbanks,Minerva McGonagall,2
Marietta Edgecombe,Poppy Pomfrey,2
Gwenog Jones,Ronald Weasley,2
Hannah Abbott,Neville Longbottom,2
Hannah Abbott,Poppy Pomfrey,2
Hannah Abbott,Seamus Finnigan,2
Hannah Abbott,Zacharias Smith,2
Harry Potter,Hassan Mostafa,2
Harry Potter,Hengist of Woodcroft,2
Barry Ryan,Bozo,2
Bane,Tom Riddle,2
Harry Potter,John Dawlish,2
Bane,Magorian,2
Mafalda Hopkirk,Sirius Black,2
Bane,Dolores Umbridge,2
Luna Lovegood,Trevor,2
Luna Lovegood,Ted,2
Alice Longbottom,Ronald Weasley,2
Harry Potter,Melinda Bobbin,2
Avery (Marauder-era),Bellatrix Lestrange,2
Luna Lovegood,Rodolphus Lestrange,2
Griphook,Will,2
Griphook,Tom Riddle,2
Lucius Malfoy,Millicent Bulstrode,2
Griphook,Muriel,2
Graham Montague,Harry Potter,2
Bartemius Crouch Senior,Molly Weasley,2
Graham Montague,Lucian Bole,2
Graham Montague,Minerva McGonagall,2
Graham Montague,Rolanda Hooch,2
Grawp,Magorian,2
Bartemius Crouch Senior,Fleur Delacour,2
Bartemius Crouch Senior,Father Christmas,2
Alfred Cattermole,Dolores Umbridge,2
Merlin,Rubeus Hagrid,2
Merlin,Prime Minister,2
Merlin,Percy Weasley,2
Gregory Goyle,Remus Lupin,2
Bartemius Crouch Senior,Bozo,2
Bartemius Crouch Junior,Sirius Black,2
Bartemius Crouch Junior,Rodolphus Lestrange,2
Bartemius Crouch Junior,Percy Weasley,2
Mary Macdonald,Severus Snape,2
Mary Cattermole,Selwyn,2
Bartemius Crouch Junior,Mungo Bonham,2
Gringotts Head Goblin,Hermione Granger,2
Algie Longbottom,Neville Longbottom,2
Gringotts Head Goblin,Quirinus Quirrell,2
Aurora Sinistra,Minerva McGonagall,2
Harry Potter,Mulciber (Marauder-era),2
Alicia Spinnet,Dolores Umbridge,2
Augustus Rookwood,Lucius Malfoy,2
Arthur Weasley,Eric Munch,2
Alicia Spinnet,Luna Lovegood,2
Harry Potter,Skower,2
Arthur Weasley,Dai Llewellyn,2
Harry Potter,Stebbins (Potter-era),2
Alicia Spinnet,Poppy Pomfrey,2
Harry Potter,Theodore Nott,2
Harry Potter,Thorfinn Rowle,2
Harry Potter,Tiberius Ogden,2
Arnold Peasegood,Harry Potter,2
Arnold Peasegood,Draco Malfoy,2
Harry Potter,Tom Riddle Senior,2
Arnold,Ronald Weasley,2
Lucius Malfoy,Prime Minister,2
Arnold,Crookshanks,2
Harry Potter,Wilfred the Wistful,2
Alicia Spinnet,Roger Davies,2
Armando Dippet,Myrtle Warren,2
Lucius Malfoy,Nagini,2
Ariana Dumbledore,Tom Riddle,2
Lucius Malfoy,Mungo Bonham,2
Lucius Malfoy,Minerva McGonagall,2
Hector Dagworth-Granger,Hermione Granger,2
Arthur Weasley,Everard,2
Arthur Weasley,Fabian Prewett,2
Harry Potter,Sanguini,2
Arthur Weasley,Sturgis Podmore,2
Luna Lovegood,Millicent Bulstrode,2
Augustus Rookwood,Hermione Granger,2
Luna Lovegood,Michael Corner,2
Ludovic Bagman,William Weasley,2
Harry Potter,Orion Black,2
Harry Potter,Owner of the Railview Hotel,2
Augustus Rookwood,Broderick Bode,2
Augustus Rookwood,Avery (Marauder-era),2
Ludovic Bagman,Vasily Dimitrov,2
Harry Potter,Percival Dumbledore,2
Gilderoy Lockhart,Godric Gryffindor,2
Lucius Malfoy,Tobias Snape,2
Alicia Spinnet,Ginevra Weasley,2
Ludovic Bagman,Ragnok,2
Ludovic Bagman,Prime Minister,2
Arthur Weasley,Muriel,2
Harry Potter,Roberts,2
Harry Potter,Rodolphus Lestrange,2
Alicia Spinnet,Hermione Granger,2
Arthur Weasley,Mary Cattermole,2
Arthur Weasley,James Potter I,2
Alicia Spinnet,Lee Jordan,2
Gilderoy Lockhart,Gregory Goyle,2
Father Christmas,Pigwidgeon,2
Pius Thicknesse,Prime Minister,2
Pomona Sprout,Poppy Pomfrey,2
Alastor Moody,Lavender Brown,2
Prime Minister,Rolanda Hooch,2
Cho Chang,Lee Jordan,2
Poppy Pomfrey,Tom Riddle,2
Eric Munch,Harry Potter,2
Ernest Macmillan,Godric Gryffindor,2
Cho Chang,Katie Bell,2
Cho Chang,Helga Hufflepuff,2
Pomona Sprout,Tom Riddle,2
Ernest Macmillan,Minerva McGonagall,2
Alastor Moody,Mungo Bonham,2
Ernest Macmillan,Tom Riddle,2
Alastor Moody,Seamus Finnigan,2
Ernest Macmillan,Vincent Crabbe,2
Alastor Moody,Percy Weasley,2
Errol,Percy Weasley,2
Evan Rosier,Sirius Black,2
Alastor Moody,Prime Minister,2
Everard,Minerva McGonagall,2
Fabian Prewett,Gideon Prewett,2
Fabian Prewett,Molly Weasley,2
Fabian Prewett,Ronald Weasley,2
Phineas Nigellus Black,Prime Minister,2
Fang,Gilderoy Lockhart,2
Emeric the Evil,Mulciber (Marauder-era),2
Emeric the Evil,Harry Potter,2
Prime Minister,Stanley Shunpike,2
Prime Minister,Sybill Trelawney,2
Dudley Dursley,Fenrir Greyback,2
Chudley Cannons,Father Christmas,2
Chudley Cannons,Dragomir Gorgovitch,2
Dudley Dursley,Gordon,2
Cho Chang,Terry Boot,2
Cho Chang,Stewart Ackerley,2
Dudley Dursley,Scabior,2
Cho Chang,Salazar Slytherin,2
Eileen Prince,Ginevra Weasley,2
Eldred Worple,Horace Slughorn,2
Alastor Moody,Frank Bryce,2
Elfric the Eager,Hermione Granger,2
Quigley,Troy,2
Alastor Moody,Gregory Goyle,2
Elladora Black,Kreacher,2
Eloise Midgen,Hannah Abbott,2
Eloise Midgen,Helga Hufflepuff,2
Eloise Midgen,Hermione Granger,2
Eloise Midgen,Pomona Sprout,2
Puddifoot,Ronald Weasley,2
Elphias Doge,Kendra Dumbledore,2
Elphias Doge,Lancelot (Healer),2
Cho Chang,Padma Patil,2
Petunia Dursley,Will,2
Peter Pettigrew,Rubeus Hagrid,2
Dragomir Gorgovitch,Ronald Weasley,2
Cassius Warrington,Neville Longbottom,2
Fenrir Greyback,Minerva McGonagall,2
Cedric Diggory,Hannah Abbott,2
Parvati Patil,Rowena Ravenclaw,2
Fenrir Greyback,Vernon Dursley,2
Parvati Patil,Remus Lupin,2
Fergus,Seamus Finnigan,2
Cedric Diggory,Dean Thomas,2
Cedric Diggory,Colin Creevey,2
Cassius Warrington,Vincent Crabbe,2
Filius Flitwick,Kingsley Shacklebolt,2
Pansy Parkinson,Severus Snape,2
Albus Dumbledore,Caractacus Burke,2
Fat Lady,Horace Slughorn,2
Filius Flitwick,Prime Minister,2
Filius Flitwick,Rolanda Hooch,2
Pansy Parkinson,Rita Skeeter,2
Filius Flitwick,Salazar Slytherin,2
Filius Flitwick,Stebbins (Potter-era),2
Cassius Warrington,Godric Gryffindor,2
Firenze,Grawp,2
Cassius Warrington,George Weasley,2
Firenze,Luna Lovegood,2
Padma Patil,Pansy Parkinson,2
Olympe Maxime,Severus Snape,2
Fenrir Greyback,Mark Evans,2
Fenrir Greyback,Lavender Brown,2
Parvati Patil,Viktor Krum,2
Fawkes,Sirius Black,2
Fat Lady,Lily J. Potter,2
Fat Lady,Neville Longbottom,2
Fat Lady,Percy Weasley,2
Albert Runcorn,Albus Dumbledore,2
Fat Lady,Rubeus Hagrid,2
Chambers,Ronald Weasley,2
Fat Lady,Tom Riddle,2
Father Christmas,Filius Flitwick,2
Father Christmas,Gilderoy Lockhart,2
Father Christmas,Godric Gryffindor,2
Percy Weasley,Seamus Finnigan,2
Father Christmas,Minerva McGonagall,2
Father Christmas,Mundungus Fletcher,2
Father Christmas,Neville Longbottom,2
Albus Dumbledore,Angelina Johnson,2
Percy Weasley,Poppy Pomfrey,2
Cedric Diggory,Sirius Black,2
Percy Weasley,Pius Thicknesse,2
Cedric Diggory,Salazar Slytherin,2
Father Christmas,Sybill Trelawney,2
Albus Dumbledore,Ariana Dumbledore,2
Fawkes,Minerva McGonagall,2
Albus Dumbledore,Bane,2
Remus Lupin,Vincent Crabbe,2
Dragomir Gorgovitch,Harry Potter,2
Fleur Delacour,Helga Hufflepuff,2
Cornelius Fudge,Fred Weasley,2
Selwyn,Tom Riddle,2
Cornelius Fudge,Igor Karkaroff,2
Demelza Robins,Godric Gryffindor,2
Seamus Finnigan,Vernon Dursley,2
Demelza Robins,Jimmy Peakes,2
Demelza Robins,Ritchie Coote,2
Demelza Robins,Severus Snape,2
Aberforth Dumbledore,Godric Gryffindor,2
Dennis,Dudley Dursley,2
Salazar Slytherin,Urquhart,2
Aberforth Dumbledore,James Potter I,2
Dennis Creevey,Hermione Granger,2
Dobby,Godric Gryffindor,2
Aberforth Dumbledore,Kingsley Shacklebolt,2
Dennis Creevey,Ronald Weasley,2
Rufus Scrimgeour,Vernon Dursley,2
Rufus Scrimgeour,Tobias Snape,2
Rubeus Hagrid,Winky,2
Dilys Derwent,Harry Potter,2
Dilys Derwent,Minerva McGonagall,2
Dirk Cresswell,Ginevra Weasley,2
Rubeus Hagrid,Will,2
Aberforth Dumbledore,Percy Weasley,2
Cornelius Fudge,Edgar Bones,2
Cornelius Fudge,John Dawlish,2
Dedalus Diggle,Dudley Dursley,2
Dean Thomas,Vincent Crabbe,2
Dean Thomas,Viktor Krum,2
Crookshanks,Molly Weasley,2
Crookshanks,George Weasley,2
Theodore Nott,Vincent Crabbe,2
Dai Llewellyn,Harry Potter,2
Cornelius Fudge,Vasily Dimitrov,2
Cornelius Fudge,Troy,2
Dean Thomas,Draco Malfoy,2
Dean Thomas,Ernest Macmillan,2
Snatchers,William Weasley,2
Dean Thomas,Fred Weasley,2
Dean Thomas,George Weasley,2
Dean Thomas,Gilderoy Lockhart,2
Dean Thomas,Gregory Goyle,2
Snatchers,Stanley Shunpike,2
Sirius Black,William Weasley,2
Cornelius Fudge,Nymphadora Tonks,2
Cornelius Fudge,Mungo Bonham,2
Cornelius Fudge,Mullet,2
Cornelius Fudge,Moran,2
Dean Thomas,Roger Davies,2
Aberforth Dumbledore,Dorcas Meadowes,2
Dean Thomas,Salazar Slytherin,2
Severus Snape,William Weasley,2
Rubeus Hagrid,Tenebrus,2
Dobby,Igor Karkaroff,2
Aidan Lynch,Troy,2
Roger Davies,Seamus Finnigan,2
Draco Malfoy,Errol,2
Adrian Pucey,Lee Jordan,2
Colin Creevey,Poppy Pomfrey,2
Adrian Pucey,Salazar Slytherin,2
Colin Creevey,Luna Lovegood,2
Colin Creevey,Ludovic Bagman,2
Draco Malfoy,Justin Finch-Fletchley,2
Ronald Weasley,Rosmerta,2
Draco Malfoy,Malcolm Baddock,2
Colin Creevey,Ernest Macmillan,2
Colin Creevey,Dobby,2
Roger Davies,Rowena Ravenclaw,2
Cormac McLaggen,Tiberius Ogden,2
Clara Ivanova,Vasily Dimitrov,2
Rodolphus Lestrange,Ronald Weasley,2
Rita Skeeter,Winky,2
Rita Skeeter,Viktor Krum,2
Rita Skeeter,Sirius Black,2
Aidan Lynch,Quigley,2
Draco Malfoy,Tobias Snape,2
Ripper,Vernon Dursley,2
Remus Lupin,Xenophilius Lovegood,2
Draco Malfoy,Will,2
Draco Malfoy,William Weasley,2
Draco Malfoy,Dudley Dursley,2
Ronald Weasley,Tobias Snape,2
Dorcas Meadowes,Tom Riddle,2
Dolores Umbridge,Willy Widdershins,2
Cormac McLaggen,Sybill Trelawney,2
Rubeus Hagrid,Silvanus Kettleburn,2
Cormac McLaggen,Rufus Scrimgeour,2
Cormac McLaggen,Rubeus Hagrid,2
Rowena Ravenclaw,Xenophilius Lovegood,2
Cormac McLaggen,Prime Minister,2
Rowena Ravenclaw,Terry Boot,2
Cormac McLaggen,Marcus Belby,2
Rowena Ravenclaw,Rubeus Hagrid,2
Cormac McLaggen,Helga Hufflepuff,2
Adalbert Waffling,Bathilda Bagshot,2
Dolores Umbridge,Kreacher,2
Cormac McLaggen,Father Christmas,2
Dolores Umbridge,Mafalda Hopkirk,2
Cormac McLaggen,Eileen Prince,2
Cormac McLaggen,Demelza Robins,2
Dolores Umbridge,Mungo Bonham,2
Adrian Pucey,Fred Weasley,2
Adrian Pucey,George Weasley,2
Dolores Umbridge,Rufus Scrimgeour,2
Ronald Weasley,Vaisey,2
Connolly,Moran,2
Dolores Umbridge,Travers,2
Caractacus Burke,Will,2
Justin Finch-Fletchley,Luna Lovegood,2
George Weasley,Gilderoy Lockhart,2
George Weasley,Graham Montague,2
Fred Weasley,Viktor Krum,2
Albus Dumbledore,Elfric the Eager,2
Mundungus Fletcher,Rubeus Hagrid,2
Albus Dumbledore,Eileen Prince,2
Albus Dumbledore,Pansy Parkinson,2
Borgin,Molly Weasley,2
Albus Dumbledore,Gregory Goyle,2
Neville Longbottom,Roger Davies,2
Blaise Zabini,Godric Gryffindor,2
Nymphadora Tonks,Rufus Scrimgeour,2
Blood-Sucking Bugbear,Rubeus Hagrid,2
Oliver Wood,Roger Davies,2
Albus Dumbledore,Dean Thomas,2
Fleur Delacour,Rowena Ravenclaw,2
Bilius,Fred Weasley,2
Borgin,Mark Evans,2
Fridwulfa,Tom Riddle,2
Albus Dumbledore,Corban Yaxley,2
Gellert Grindelwald,Xenophilius Lovegood,2
Florean Fortescue,Hermione Granger,2
Blast-Ended Skrewt,Hermione Granger,2
Mundungus Fletcher,Sturgis Podmore,2
Myrtle Warren,Percy Weasley,2
Broderick Bode,Lucius Malfoy,2
George Weasley,Peregrine Derrick,2
Oliver Wood,Percy Weasley,2
Mungo Bonham,Nymphadora Tonks,2
Bloody Baron,Percy Weasley,2
Florean Fortescue,William Weasley,2
Gellert Grindelwald,Mykew Gregorovitch,2
Florean Fortescue,Rubeus Hagrid,2
Florean Fortescue,Remus Lupin,2
Bletchley,Ronald Weasley,2
Billy Stubbs,Cole,2
Boris the Bewildered,Harry Potter,2
Buckbeak,Pansy Parkinson,2
George Weasley,Penelope Clearwater,2
Bloody Baron,Salazar Slytherin,2
Bilius,Hermione Granger,2
Albus Dumbledore,Gibbon,2
Geoffrey Hooper,Vicky Frobisher,2
Albus Dumbledore,Grawp,2
Oliver Wood,Severus Snape,2
Fleur Delacour,Kingsley Shacklebolt,2
Frank Bryce,Harry Potter,2
Fleur Delacour,Minerva McGonagall,2
Cadwallader,Harry Potter,2
Borgin,Fenrir Greyback,2
George Weasley,Lucius Malfoy,2
Blaise Zabini,Zacharias Smith,2
Myrtle Warren,Nymphadora Tonks,2
Olympe Maxime,Rita Skeeter,2
Nicolas Flamel,Severus Snape,2
Fred Weasley,Lucian Bole,2
Frank Bryce,Severus Snape,2
Buckbeak,Crookshanks,2
Garrick Ollivander,Molly Weasley,2
Fred Weasley,Ladislaw Zamojski,2
Fred Weasley,Igor Karkaroff,2
Fred Weasley,Poppy Pomfrey,2
Albus Dumbledore,Rolanda Hooch,2
Albus Dumbledore,Chudley Cannons,2
Garrick Ollivander,Gellert Grindelwald,2
Galatea Merrythought,Horace Slughorn,2
George Weasley,Quirinus Quirrell,2
George Weasley,Roberts,2
Cadogan,Neville Longbottom,2
George Weasley,Wilbert Slinkhard,2
Oliver Wood,Sirius Black,2
Buckbeak,Remus Lupin,2
Mykew Gregorovitch,Sirius Black,2
Mundungus Fletcher,Nymphadora Tonks,2
Narcissa Malfoy,Regulus Black,2
Fred Weasley,Lucius Malfoy,2
Gellert Grindelwald,Viktor Krum,2
Fred Weasley,Quirinus Quirrell,2
Fleur Delacour,Percy Weasley,2
Gabrielle Delacour,William Weasley,2
Fred Weasley,Peregrine Derrick,2
Odo,Rubeus Hagrid,2
George Weasley,Horace Slughorn,2
Rosier,Theodore Nott,1
Lavender Brown,Peeves,1
Albus Dumbledore,Xenophilius Lovegood,1
Rosier,Tom Riddle,1
Lavender Brown,Padma Patil,1
Lavender Brown,Oliver Wood,1
Merlin,Xenophilius Lovegood,1
Rosmerta,Rubeus Hagrid,1
Albus Dumbledore,Wendelin the Weird,1
Rubeus Hagrid,Septima Vector,1
Aberforth Dumbledore,Wilbert Slinkhard,1
Aberforth Dumbledore,William Weasley,1
Kreacher,Vernon Dursley,1
Mykew Gregorovitch,Pigwidgeon,1
Kreacher,Will,1
Kreacher,William Weasley,1
Rowena Ravenclaw,Zacharias Smith,1
Ladislaw Zamojski,Ronald Weasley,1
Molly Weasley,Sturgis Podmore,1
Abraxas Malfoy,Horace Slughorn,1
Rowena Ravenclaw,Summers,1
Rosmerta,Tom Riddle,1
Rowena Ravenclaw,Sirius Black,1
Rowena Ravenclaw,Severus Snape,1
Justin Finch-Fletchley,Lavender Brown,1
Abraxas Malfoy,Salazar Slytherin,1
Laura Madley,Sorting Hat,1
Lavender Brown,Leanne,1
Albus Dumbledore,Williamson,1
Albus Dumbledore,Mulciber (Marauder-era),1
Lavender Brown,Mandy Brocklehurst,1
Rosmerta,Vernon Dursley,1
Amos Diggory,Merlin,1
Amos Diggory,Payne,1
Ronald Weasley,Victoire Weasley,1
Amos Diggory,George Weasley,1
Aidan Lynch,Hermione Granger,1
Lee Jordan,Walden Macnair,1
Adrian Pucey,Ronald Weasley,1
Narcissa Malfoy,Percy Weasley,1
Lee Jordan,Zacharias Smith,1
Aidan Lynch,Barry Ryan,1
Leprechaun,Travers,1
Aidan Lynch,Charles Weasley,1
Narcissa Malfoy,Pius Thicknesse,1
Lev Zograf,Ludovic Bagman,1
Ronald Weasley,Rupert Brookstanton,1
Aidan Lynch,Ginevra Weasley,1
Aidan Lynch,Hassan Mostafa,1
Lev Zograf,Pyotr Vulchanov,1
Lev Zograf,Viktor Krum,1
Amos Diggory,Garrick Ollivander,1
Libatius Borage,Ronald Weasley,1
Narcissa Malfoy,Remus Lupin,1
Albus Potter,Peeves,1
Ronald Weasley,Rose Zeller,1
Ronald Weasley,Rosalind Bungs,1
Narcissa Malfoy,Ronald Weasley,1
Rolanda Hooch,Sybill Trelawney,1
Rolanda Hooch,Rowena Ravenclaw,1
Albus Dumbledore,Lee Jordan,1
Molly Weasley,Mungo Bonham,1
Amelia Bones,Dolores Umbridge,1
Neville Longbottom,Oliver Wood,1
Roger Davies,Rolanda Hooch,1
Adrian Pucey,Oliver Wood,1
Lee Jordan,Viktor Krum,1
Lee Jordan,Severus Snape,1
Adrian Pucey,Luna Lovegood,1
Amos Diggory,Bartemius Crouch Senior,1
Rosalind Bungs,Tom Riddle,1
Rosalind Bungs,Rupert Brookstanton,1
Lavender Brown,Vernon Dursley,1
Adalbert Waffling,Emeric Switch,1
Amelia Bones,Susan Bones,1
Adalbert Waffling,Miranda Goshawk,1
Amelia Bones,Sturgis Podmore,1
Adalbert Waffling,Nicolas Flamel,1
Lee Jordan,Lucian Bole,1
Ronald Weasley,Walden Macnair,1
Albus Dumbledore,Millicent Bagnold,1
Lee Jordan,Molly Weasley,1
Ronald Weasley,Vicky Frobisher,1
Ronald Weasley,Urquhart,1
Ronald Weasley,Trevor,1
Ronald Weasley,Tom Riddle Senior,1
Albus Dumbledore,Martha (disambiguation),1
Adrian Pucey,Gregory Goyle,1
Myrtle Warren,Vincent Crabbe,1
Ronald Weasley,Ted,1
Lee Jordan,Remus Lupin,1
Molly Weasley,Peter Pettigrew,1
Albus Potter,Hermione Granger,1
Lee Jordan,Rowena Ravenclaw,1
Nagini,Salazar Slytherin,1
Nagini,Severus Snape,1
Muriel,Rubeus Hagrid,1
Moran,Pyotr Vulchanov,1
Amos Diggory,Roberts,1
Mrs Norris,Neville Longbottom,1
Snatchers,Tom Riddle,1
Albus Dumbledore,Rodolphus Lestrange,1
Albus Dumbledore,Savage,1
Sirius Black,Wilkes,1
Albus Dumbledore,Silvanus Kettleburn,1
Katie Bell,Remus Lupin,1
Katie Bell,Ritchie Coote,1
Sirius Black,Viktor Krum,1
Aberforth Dumbledore,Dedalus Diggle,1
Sirius Black,Ted,1
Albus Dumbledore,Ragnuk,1
Andromeda Tonks,Fleur Delacour,1
Katie Bell,Rowena Ravenclaw,1
Sirius Black,Stubby Boardman,1
Severus Snape,Zacharias Smith,1
Mrs Norris,Salazar Slytherin,1
Andrew Kirke,Zacharias Smith,1
Katie Bell,Seamus Finnigan,1
Albus Dumbledore,Pius Thicknesse,1
Katie Bell,William Weasley,1
Aberforth Dumbledore,Draco Malfoy,1
Aberforth Dumbledore,Dudley Dursley,1
Aberforth Dumbledore,Edgar Bones,1
Aberforth Dumbledore,Fenrir Greyback,1
Andrew Kirke,Ronald Weasley,1
Mundungus Fletcher,Warty Harris,1
Kendra Dumbledore,Phineas Nigellus Black,1
Mr Tibbles,Tufty,1
Kendra Dumbledore,Rita Skeeter,1
